,sp_500,earnings,10y_usa_rate
1945-03-02,13.84891287051567,0.9458951051064772,2.3345125204641355
1945-03-03,13.408701442783004,0.9230150411175201,2.2396323118942414
1945-03-05,14.341171808196258,0.9726835659332811,2.4398722409855442
1945-03-06,14.616843217627263,0.9873816238806546,2.49957564354541
1945-03-07,13.902596523273143,0.9504018380094821,2.3440231950305295
1945-03-08,14.43653261719454,0.9786971391534907,2.4593387554116726
1945-03-09,14.114933488552822,0.9622292541228289,2.3890653726668933
1945-03-10,13.625083051231867,0.9367773524691083,2.283138017168625
1945-03-12,14.708264776656305,0.9942463851630038,2.516921235717722
1945-03-13,13.918311896350556,0.9532595406265792,2.344927796762112
1945-03-14,14.72131047413664,0.9956323029830972,2.5188874148009766
1945-03-15,12.712230323061354,0.8897079609959745,2.0875129416637486
1945-03-16,14.342234764119596,0.976551274959663,2.435370259764763
1945-03-17,13.977107626961054,0.9577160511713352,2.355940567042309
1945-03-19,13.978770567745874,0.9584850821956415,2.3554673737073437
1945-03-20,12.995634190733876,0.9065329584030395,2.145324938044864
1945-03-21,13.826324991045665,0.9511126340711099,2.3218436622735714
1945-03-22,14.108448704534052,0.9663460093442063,2.3821889621533088
1945-03-23,14.673545930818175,0.9963305346052216,2.5044574978401175
1945-03-24,13.681380347682989,0.9444425128306808,2.2895455208375664
1945-03-26,13.688669934457801,0.9455016449149781,2.2902971747558754
1945-03-27,14.385664739160294,0.9826606922028336,2.440063824459784
1945-03-28,14.092469049316584,0.9675663087222357,2.3762206596911284
1945-03-29,13.674287105241714,0.9457459090730939,2.2860089599876505
1945-03-31,13.977493293708864,0.9625160677140593,2.350208656646562
1945-04-02,13.613807273956972,0.9428654143994932,2.266508398041302
1945-04-03,13.805101181067334,0.9528694616124348,2.304387009249329
1945-04-04,13.785341423421697,0.951652592191646,2.297244654439392
1945-04-05,13.288094670349848,0.9249796737824106,2.1890150042170005
1945-04-06,14.145408238279684,0.9703686880576927,2.3682315111345558
1945-04-07,14.1397195566979,0.969897511782597,2.3640038277610267
1945-04-09,13.919134862573632,0.9579025686621091,2.311050597443525
1945-04-10,13.365708202733291,0.9283127507712488,2.1913959413477566
1945-04-11,13.851526998708739,0.9539859711820592,2.290866691317436
1945-04-12,13.900919315383419,0.9564322536045423,2.2983936154051765
1945-04-13,13.69005235931573,0.945088582073565,2.2510307368108813
1945-04-16,15.080626722609875,1.0175430769419909,2.5378115599867517
1945-04-17,14.21400252931958,0.9720977836587535,2.349811792381589
1945-04-18,14.267209153620037,0.9747230044956134,2.358065450482822
1945-04-19,14.113770058217026,0.9664809358117812,2.3227218350215324
1945-04-20,13.240951142537728,0.9200180626555279,2.1378945067764286
1945-04-21,14.160916430176291,0.968621071076733,2.3267218877221754
1945-04-23,15.478210153566927,1.0368303754457535,2.60043342072517
1945-04-24,14.113793397820677,0.9656303421125637,2.3079975807928435
1945-04-25,14.37221195434449,0.979025777204081,2.3591796292722242
1945-04-26,14.21551880971183,0.9706357568761694,2.3233751487030485
1945-04-27,13.672732693274922,0.9418407653156277,2.207712396993948
1945-04-28,14.839224956458247,1.0028691789467938,2.4483041944450172
1945-04-30,14.68158884967251,0.994315579990758,2.408951922753697
1945-05-01,13.848450615625437,0.9501744639522471,2.2316298272379638
1945-05-02,15.035857931925499,1.011740353853879,2.474917453036978
1945-05-03,13.644026784549693,0.9384647364460399,2.181977069520142
1945-05-04,14.646846717523516,0.990594419307411,2.3850042917782623
1945-05-05,15.512498042035281,1.0348186645778576,2.562289643578807
1945-05-07,14.117094742469899,0.9615338133230544,2.2633915758631304
1945-05-08,14.467902503164076,0.979384632172028,2.331515099514933
1945-05-09,14.18214448304346,0.9640097550707779,2.2688291221858345
1945-05-10,13.687263648343441,0.9375830040461112,2.164299488961613
1945-05-11,14.504147169238093,0.9798533936891225,2.3268091485832265
1945-05-12,13.957022118710933,0.9508445867741963,2.2112950967125324
1945-05-14,14.060745820086696,0.9553529720024061,2.2245793237290843
1945-05-15,15.350717459056789,1.0215745871087327,2.4845482931917298
1945-05-16,14.16190898253661,0.9597091252039492,2.237270223435084
1945-05-17,14.410009041301027,0.9721441977560559,2.283543954397346
1945-05-18,15.013274776358875,1.0028100181202841,2.402336544826755
1945-05-19,13.991559857300386,0.9494455406196473,2.1914384887053764
1945-05-21,15.330338641279836,1.017585138425341,2.4545679993520135
1945-05-22,13.857709409371168,0.9410913779872709,2.15338995727755
1945-05-23,14.774050504162874,0.9881154240719019,2.333098624764385
1945-05-24,14.830827252961512,0.9905569366603806,2.3404958622061267
1945-05-25,15.122821648117828,1.0050365500892884,2.395421099419483
1945-05-26,14.10631111109259,0.9522108245232077,2.187640812548666
1945-05-28,15.039579050461933,0.9993337647204968,2.366185063507352
1945-05-29,14.939302354450277,0.9937267651729639,2.3419469073580954
1945-05-31,15.001113117760843,0.9959268233653503,2.3461673326585997
1945-06-01,14.479547873660993,0.9691745206231624,2.2401357477238317
1945-06-02,14.95916697115431,0.993753943844175,2.333170361218583
1945-06-04,14.48826632207965,0.9695784859453442,2.2352335249526805
1945-06-05,15.869554524875856,1.0398960921319136,2.508857443405415
1945-06-06,15.122770067926897,1.0020397583410963,2.356535112120867
1945-06-07,14.273750176310125,0.9584752752205212,2.1865098363123607
1945-06-08,15.238293287371299,1.0078901384295376,2.3748913268795047
1945-06-09,14.399893321369959,0.9649529340743742,2.2068940262828
1945-06-11,15.536919019963124,1.0229983376672482,2.4273811258564564
1945-06-12,14.504016624000846,0.9702694705718898,2.220739687406367
1945-06-13,15.449523134242023,1.0185388080742437,2.405179508120615
1945-06-14,15.16326301822358,1.0039788293259384,2.3460132651148293
1945-06-15,15.391680191177064,1.0155736659608323,2.388948447228545
1945-06-16,15.992342898318533,1.0459010780562883,2.506355415628828
1945-06-18,14.590691292552027,0.9746353732375711,2.2245161231071315
1945-06-19,14.530139177026989,0.9715083809312202,2.2105329657576336
1945-06-20,14.576505374573982,0.9738765818422356,2.217369443738222
1945-06-21,14.967970551137261,0.9939129248130553,2.291553166716083
1945-06-22,15.198227272514275,1.0056348211803574,2.3344309248570974
1945-06-23,15.173045770623439,1.0043377597100527,2.3271873672583756
1945-06-25,15.051520590480843,0.9981152311010357,2.29883312903971
1945-06-26,15.840773225300788,1.0381097890453226,2.451699220200925
1945-06-27,14.92365742550336,0.9915577003323949,2.2694022679488657
1945-06-28,16.58005075245244,1.0751372505212173,2.59385689930871
1945-06-29,15.41539849120999,1.0165578607764496,2.360813800394087
1945-06-30,14.643251145510357,0.9771537169184071,2.2084609917339035
1945-07-02,15.326893124431232,1.0128755651434929,2.344201845689503
1945-07-03,14.942189019758295,0.9936718547924415,2.270676174051745
1945-07-05,15.291183941915751,1.0122962827410005,2.341744777267992
1945-07-06,14.99116867134632,0.9973935624882102,2.2846157539877145
1945-07-09,14.76634680044302,0.9870757238158551,2.2452262705439647
1945-07-10,15.446191441595248,1.0222579818439144,2.3798095958613086
1945-07-11,15.09212490722726,1.0045984385736986,2.3117538742866346
1945-07-12,14.329501339956094,0.9657204645182478,2.164810107598489
1945-07-13,15.050323016409317,1.0032747358406406,2.3065405499626963
1945-07-16,15.009878316244844,1.0024246512568435,2.3030671381012446
1945-07-17,14.949682408058795,0.9997386728692712,2.292738753196594
1945-07-18,14.323564460671024,0.9677745548032985,2.1720509356043336
1945-07-19,15.087315666700384,1.0076296625901546,2.3227639065359558
1945-07-20,15.184908003175442,1.0130507928487387,2.3435084765338874
1945-07-23,14.158700673765075,0.961151992429973,2.1470391447152064
1945-07-24,14.369114402086481,0.9725137976637386,2.1893438188423944
1945-07-25,15.109898653104715,1.0112572531267496,2.3362334742186586
1945-07-26,15.09912318119907,1.011114290999153,2.3356084954757814
1945-07-27,15.089683826990685,1.0110397990091153,2.3352466212642287
1945-07-30,15.390623525970522,1.027765546309757,2.3996152154645682
1945-07-31,15.28272456063189,1.0226363202700026,2.379654046871771
1945-08-01,15.12308255805677,1.0142167376847906,2.3470810003002702
1945-08-02,14.620712361579212,0.9880171108593981,2.2470363727409133
1945-08-03,15.183539142199384,1.0169429762459956,2.357426661170984
1945-08-06,14.540113698189225,0.9830711073299678,2.2280640108094447
1945-08-07,14.833796123110469,0.9981141410508882,2.2849779954224867
1945-08-08,16.043446943145085,1.0599335576221138,2.525064879857487
1945-08-09,13.856956832637387,0.9468089717334395,2.092849566668942
1945-08-10,15.156435822116654,1.0141836354401037,2.3462532776678966
1945-08-13,15.376967402714492,1.024922861620392,2.3874802281812224
1945-08-14,14.835958113820858,0.9968862105515818,2.2797754599666464
1945-08-17,15.164455872490953,1.0132345401328384,2.342059028957506
1945-08-20,14.835924493508697,0.9957375058585526,2.274955485236173
1945-08-21,14.479256348495737,0.9770891762332126,2.2044647256252103
1945-08-22,15.97204933650727,1.0534706054517449,2.4983501297536352
1945-08-23,15.150088631246444,1.0113312903407963,2.3342825304337564
1945-08-24,13.80300372813078,0.94125982250944,2.071458802390806
1945-08-27,15.273258119416043,1.0168676366362708,2.355261047048134
1945-08-28,14.41888542758392,0.9726474690710274,2.1873156181782374
1945-08-29,14.767244324470706,0.9904788627982459,2.2543361930980392
1945-08-30,15.093263551108743,1.0070593993701198,2.317369016934303
1945-08-31,15.287053797743312,1.0167932431904378,2.3546621384978743
1945-09-04,14.622050175690616,0.975550847955954,2.1976574671428875
1945-09-05,15.951160905747102,1.0411771678258723,2.4488889755098104
1945-09-06,15.241598387395888,1.003564221234137,2.3034458093727666
1945-09-07,14.408493837755097,0.95937770611905,2.137171814638003
1945-09-08,15.586464607942728,1.0173105871387125,2.3559922174006274
1945-09-10,15.718107552497655,1.020230330517444,2.367082239736056
1945-09-11,14.404489960586847,0.9522877325718624,2.110671862877577
1945-09-12,14.969712084511674,0.9791308399733848,2.2104646686860234
1945-09-13,15.952601224971817,1.0263549220994197,2.390509978346849
1945-09-14,14.918283401038009,0.9730318209162575,2.1874586022649685
1945-09-15,15.567041893830993,1.0036032275805438,2.3028659011635737
1945-09-17,14.901899219649483,0.9669712946910073,2.1646177404524205
1945-09-18,15.395832896752491,0.9897420782461309,2.249974261422577
1945-09-19,13.800962678539593,0.9082720184604979,1.950372776995483
1945-09-20,14.949238410382003,0.9641096162973012,2.15374700942479
1945-09-21,15.393067571832736,0.9842730231318637,2.2290998092397016
1945-09-22,14.897900880637575,0.9581051941471117,2.131335057684467
1945-09-24,14.868116607402719,0.9531922708266428,2.113041190861742
1945-09-25,15.427150735712953,0.9788714370581066,2.2084811427989224
1945-09-26,15.773596555658495,0.9939413494538005,2.2652358221324054
1945-09-27,16.551588900467515,1.029575334932575,2.4018151014451545
1945-09-28,14.996297697696852,0.9526182573054939,2.1106284791415297
1945-09-29,16.463136792661288,1.0216548989912908,2.370997352846691
1945-10-01,15.324343576479103,0.9638284276946525,2.1526535563553395
1945-10-02,16.141180921712504,1.0017557810277544,2.296119379733012
1945-10-03,16.01407646045741,0.9943503878853814,2.2687050319793607
1945-10-04,15.592056659539617,0.9728320696213361,2.1883590900107186
1945-10-05,15.983707193822138,0.9902421590301994,2.254619981865725
1945-10-06,15.751411428400651,0.9778446994084967,2.2085964169510484
1945-10-08,16.38371727585253,1.0051959973788815,2.3138100023423345
1945-10-09,16.94541187867323,1.0302129589124278,2.411162422738327
1945-10-10,15.368313813805294,0.9543735010901412,2.123925291200272
1945-10-11,17.31909555290518,1.0448356523344746,2.469972264484899
1945-10-15,16.315944051653567,0.9926407457692321,2.2711673335504727
1945-10-16,15.8279188540079,0.9684291573637751,2.1805006990064264
1945-10-17,16.080826920872575,0.9789944471608502,2.220937428362596
1945-10-18,15.941988634494233,0.9711853823021364,2.192273141960639
1945-10-19,15.909153878409507,0.968348111457898,2.182349429338118
1945-10-20,16.754434541070125,1.0063272680979594,2.3273095245186592
1945-10-22,15.914247854837509,0.9647001265118516,2.170834165208816
1945-10-23,16.850266196805283,1.0066952373356153,2.3310238369115592
1945-10-24,16.525699410291097,0.9904215644679447,2.269436756266219
1945-10-25,16.843402344781047,1.0036860225024429,2.3209730458561317
1945-10-26,16.75759423451021,0.9984125427613391,2.301483996019785
1945-10-29,16.89347564455748,1.0006015373861472,2.31216235926949
1945-10-30,16.83472426405579,0.9965878688903936,2.297513464124637
1945-10-31,16.4879127556978,0.9794478629405409,2.2329061684782503
1945-11-01,16.58580854310527,0.9827690557293587,2.2462855722279227
1945-11-02,17.293026697979183,1.0136552462613764,2.365727964424229
1945-11-03,16.213426076156892,0.963503908907279,2.175025474435953
1945-11-05,16.471613649137637,0.9730072078665567,2.212342915644945
1945-11-07,17.277387287668507,1.0070548970228361,2.3441941199677188
1945-11-08,17.130966390435233,0.9993179329075051,2.315114370438437
1945-11-09,17.14220761294673,0.9986556838278908,2.313359270293967
1945-11-10,17.45918766992435,1.0116450069413958,2.364430716260883
1945-11-13,16.550839789818628,0.9675261480539507,2.197697142398184
1945-11-14,16.941294066638957,0.9838826317020739,2.2606108377503
1945-11-15,16.691490162259047,0.9715719338319057,2.214525794470576
1945-11-16,16.843017093431076,0.9772062290948559,2.2366948676178167
1945-11-17,17.158189279698686,0.9900818438350517,2.2867086497238183
1945-11-19,18.12181907604255,1.0301639583567446,2.4444102614641596
1945-11-20,16.27381322876558,0.9472754669200867,2.1268450730603576
1945-11-21,16.17281963191154,0.9416514425675704,2.1066106764948755
1945-11-23,17.388444258628653,0.9933018925810089,2.3038427307455027
1945-11-24,17.30516646201081,0.9884868530981517,2.2860855729105043
1945-11-26,16.959707545682914,0.9710067292382301,2.2207742422112906
1945-11-27,16.459201141908952,0.9477865308112347,2.1338878753901893
1945-11-28,17.048707961414564,0.9726494459841593,2.228559439497669
1945-11-29,16.622350139630598,0.9527760008211345,2.154085227208608
1945-11-30,17.632646484651797,0.9958413491962285,2.3192267920976253
1945-12-01,16.961599409940245,0.9658385814228038,2.2049263314055225
1945-12-03,16.876608743020327,0.9606669501639642,2.1868002503643744
1945-12-04,17.326181944984675,0.9795494245097416,2.2595127937892956
1945-12-05,16.752051005279036,0.9537724338078408,2.162218909666055
1945-12-06,16.60995102930156,0.9468314253175113,2.136832747542823
1945-12-07,17.25182663804825,0.9741122648515448,2.240958788125533
1945-12-08,17.261994912175428,0.9738202810329836,2.2405972831917227
1945-12-10,16.85238568226444,0.9545621565765042,2.1688514422159892
1945-12-11,17.28238044480568,0.9725054233815187,2.2378311578532024
1945-12-12,16.302604222872187,0.9291222932780765,2.0749712622594036
1945-12-13,16.334728605593153,0.9298295851516467,2.078299738369379
1945-12-14,16.743254328583195,0.9469486700497667,2.1430470651373703
1945-12-15,17.051624475123045,0.9596097609440244,2.1916511981236626
1945-12-17,18.11146550569587,1.0036442222100779,2.3630371856384533
1945-12-18,17.733093189761718,0.9867372666366634,2.297979070526618
1945-12-19,17.12088445210355,0.9597111053608597,2.1949952559092054
1945-12-20,17.215054600884617,0.9630426251100854,2.208426945974361
1945-12-21,16.64060486536921,0.9375266603905881,2.11268307158563
1945-12-22,17.23411162623997,0.962412036116477,2.207510991618391
1945-12-26,17.60047679436872,0.9751659865184056,2.259423567415516
1945-12-27,18.247002433720336,1.0018436549055914,2.363949916779523
1945-12-28,17.235871322008876,0.9581493512428305,2.1957123954323348
1945-12-29,17.55668398672312,0.971103539232785,2.2460623209836768
1945-12-31,17.087922929118395,0.9496706944867067,2.1656831237682006
1946-01-02,17.381379985232055,0.9590224893472831,2.2052740719176254
1946-01-03,17.45527831145465,0.9605725102709247,2.213216654057963
1946-01-04,16.951808256345117,0.937647674706565,2.1280012698506128
1946-01-05,17.45446927080023,0.9573781307795302,2.2049958801129885
1946-01-07,18.396008297535907,0.9935715477092267,2.349632289757679
1946-01-08,18.104266962758714,0.9798159053303853,2.297868426981319
1946-01-09,18.901980936964208,1.0111834649558604,2.4237102483414303
1946-01-10,17.083785049194663,0.9339772502906588,2.125731377795279
1946-01-11,18.117484591449085,0.9755319008249412,2.287414852977141
1946-01-12,17.707366092704678,0.9569268749284959,2.217336465434351
1946-01-14,17.14543276884669,0.9304156005480334,2.119963401003988
1946-01-15,17.1481371287391,0.9289964910437658,2.1165121603808803
1946-01-16,17.31503432135607,0.934401062848456,2.1389739654880597
1946-01-17,16.434522701331222,0.8961625820285544,1.9971951556369816
1946-01-18,17.40357899188348,0.9349872904472067,2.14510383155041
1946-01-19,17.283510563663064,0.9284915654391533,2.1223045806245797
1946-01-21,18.008969882057645,0.9551667858091343,2.22872262451344
1946-01-22,19.028300755413774,0.9948369299069347,2.386947074363093
1946-01-23,18.44381929768849,0.9696537314973399,2.28938292533919
1946-01-24,17.504172752077324,0.9299017878741465,2.137363752618574
1946-01-25,17.329777870770833,0.9212496105162943,2.1063059492280236
1946-01-26,18.218400493612876,0.9557908069116469,2.2413117897264496
1946-01-28,19.142604962777668,0.9895976253253393,2.379020922482556
1946-01-29,18.73354135516623,0.971692192217637,2.3099613408600974
1946-01-30,17.70368968697262,0.9288142413230921,2.144878269697889
1946-01-31,16.96951013446945,0.8975681940143684,2.028061833525456
1946-02-01,18.897869603188106,0.9741992829523702,2.3272651008677316
1946-02-02,17.951331672217197,0.9356630397288095,2.1791354197330137
1946-02-04,17.04703039437732,0.8976834004217314,2.039550530992797
1946-02-05,17.654000571825826,0.9213856676569102,2.132790881810488
1946-02-06,18.034017854198375,0.93581030201623,2.191585737299943
1946-02-07,18.0622142779772,0.9361446908759854,2.1958701451897418
1946-02-08,17.751929662950715,0.922973250973124,2.14764335094627
1946-02-09,18.434253975879283,0.9493342011840111,2.253680401287715
1946-02-11,17.949797765694267,0.9285201386412207,2.1780126350083107
1946-02-13,18.371589241229717,0.9436596155221503,2.2434817057219347
1946-02-14,18.500865912953252,0.9479614615781843,2.263590511863936
1946-02-15,17.349013960062095,0.9014776751173202,2.0848390408257207
1946-02-16,17.10341534853826,0.8908951254946851,2.0470739092171795
1946-02-18,18.26368648028892,0.9354377008661077,2.2261403933908355
1946-02-19,17.586294220568718,0.9078735820003123,2.120994615050595
1946-02-20,19.064847953997358,0.9652060333585138,2.3515807592359796
1946-02-21,18.130870689103936,0.9278491119915058,2.2051577375602767
1946-02-25,19.211327112176548,0.966814531419644,2.374178079152782
1946-02-26,17.909410111085982,0.9152498385769878,2.1702774518462147
1946-02-27,18.694293154758817,0.9451446167643838,2.2925577582108785
1946-02-28,18.48353926971462,0.9361491054128835,2.2594517992684984
1946-03-01,18.939692828166198,0.9539075029637618,2.334103999814499
1946-03-02,17.43473773880053,0.8951029234402056,2.102357661166122
1946-03-04,18.67989213824026,0.9439523523827987,2.302367337655032
1946-03-05,16.906474604915037,0.8742866315028825,2.029284018844721
1946-03-06,17.23418397962963,0.887328988650238,2.082485941050661
1946-03-07,16.708289170927284,0.8664699546771687,2.0042138223725305
1946-03-08,17.760518540576363,0.9081755997166593,2.169915854823388
1946-03-09,18.367863118902736,0.9320063163038245,2.268273339150705
1946-03-11,17.92300958066521,0.9146783746313909,2.2040839923571482
1946-03-12,18.908462000214445,0.9531550809335891,2.3633822562237525
1946-03-13,16.998796162999668,0.878262402382821,2.065245747560666
1946-03-14,16.790769731316125,0.8700232013284872,2.0356719185894443
1946-03-15,17.772017942315472,0.9089053813507234,2.191951221313007
1946-03-16,18.03040928448576,0.9190910287053645,2.2357545944003996
1946-03-18,16.513038698067984,0.8590849841616665,2.0032968445847072
1946-03-19,17.681755692045805,0.9055113466684913,2.189296462480123
1946-03-20,16.92756602184125,0.8756983457833155,2.0733269105209144
1946-03-21,18.12296514981756,0.9229184986951229,2.265403922508301
1946-03-22,17.91386830029194,0.9147586170996483,2.2349881146228943
1946-03-23,17.095071249758604,0.8824701984879937,2.107966564836658
1946-03-25,16.990406507352994,0.8783889246388189,2.097024341101675
1946-03-26,17.577322305610313,0.9016710365043921,2.1930202352450947
1946-03-27,18.19808941139676,0.9261016401804125,2.295600792382604
1946-03-28,16.984298969395027,0.8782610683087209,2.104409492790719
1946-03-29,17.877508329505645,0.9136094887977855,2.249961698980246
1946-03-30,17.22395383251251,0.8878533383597114,2.1481477697001328
1946-04-01,17.500744122449465,0.8967345056654691,2.189632101892981
1946-04-02,16.975680091062994,0.873915438461696,2.100522263634384
1946-04-03,17.300737059076656,0.8846743256290631,2.146540426863435
1946-04-04,16.949598627367152,0.868789036578376,2.0855745769362652
1946-04-05,18.976666550005408,0.945414666020788,2.4035302633353526
1946-04-06,17.772348069039634,0.8968162518300415,2.204482286031275
1946-04-08,17.958693102452898,0.8997990704132701,2.2225564650313228
1946-04-09,17.79141300169722,0.8912493444859809,2.1904376232376306
1946-04-10,17.76071752391732,0.8879770239932867,2.179957282978323
1946-04-11,18.326572431807122,0.9075188381001614,2.263314706124875
1946-04-12,18.457300813473278,0.9103508669115394,2.2780819557551566
1946-04-13,17.679106747345553,0.8786202410391439,2.1503963547557796
1946-04-15,17.912600198011187,0.8833682802373324,2.175499887972406
1946-04-16,16.718615523537665,0.8357614055784267,1.9866395926588158
1946-04-17,17.222015735665252,0.8530400213335111,2.0581325825262184
1946-04-18,19.09294013005579,0.9212815640527732,2.3422530223720353
1946-04-20,18.116587143021174,0.8806833754500523,2.178863548514442
1946-04-22,18.553095352661796,0.8927502097558527,2.2346381705755283
1946-04-23,20.486262667535808,0.961198161463377,2.530108130967148
1946-04-24,19.16607523039875,0.9110550006436337,2.317474101066249
1946-04-25,18.38409471896217,0.8802609314881908,2.1915587006249044
1946-04-26,17.895529872814475,0.8601908763814095,2.1118749373998758
1946-04-27,17.528215390309185,0.8445931417228504,2.05127935641461
1946-04-29,18.133872055497214,0.8628818066582741,2.1313067657014115
1946-04-30,17.75232865392473,0.8468927569674874,2.0687619118966967
1946-05-01,18.243007259270698,0.8641504996871714,2.142142999572503
1946-05-02,17.968141953117595,0.8534416984359794,2.100918206232623
1946-05-03,19.801191771773407,0.9189089586010674,2.378814107733398
1946-05-04,19.251126528637577,0.8985001997578237,2.2945908792285934
1946-05-06,19.66194065812239,0.9117589541508823,2.3573310360418067
1946-05-07,18.71973516464538,0.8772717314143678,2.213795223380666
1946-05-08,18.114946958482665,0.8547137002101627,2.1227024636848486
1946-05-09,19.69581100342234,0.9107925068964835,2.3624177051914526
1946-05-10,19.029066351041195,0.8862830926961642,2.2605861679657218
1946-05-11,18.007264089941522,0.8487777329821931,2.1064807659519085
1946-05-13,18.11209970782557,0.8512212537083228,2.122113604021059
1946-05-14,17.794101797141245,0.839037578589409,2.0745462047597645
1946-05-15,19.295867258002154,0.8922712852381952,2.3010267870489325
1946-05-16,19.97403669099943,0.9155632282625497,2.404926311283386
1946-05-17,17.787953050136228,0.8368171259482219,2.073534336840645
1946-05-18,19.055652105560647,0.8816122555602958,2.264349530010089
1946-05-20,18.369370721044618,0.8557307072845303,2.1605114136392602
1946-05-21,18.30296206259708,0.8526727332302069,2.1504938981388073
1946-05-22,18.13075292482679,0.8458239320288398,2.1246170221322234
1946-05-23,18.721491367811723,0.8662499072786793,2.2135195852529703
1946-05-24,18.154276239082662,0.8453230746161544,2.1280781832852074
1946-05-27,18.538867787376127,0.8570155714585757,2.185807369925503
1946-05-28,18.11058001896417,0.8410800095716476,2.121399556409977
1946-05-29,18.323112684808414,0.8479861109506773,2.1532592131355006
1946-05-31,19.03132168728705,0.8716940321231232,2.260203416654821
1946-06-03,19.186829004086,0.8755382009414839,2.286248957041993
1946-06-04,17.62175641753506,0.8195728367149095,2.0512180496575705
1946-06-05,19.039223702913432,0.869276373760014,2.2653623145970863
1946-06-06,18.24705650887348,0.8408053204779662,2.146268794895314
1946-06-07,19.049237530176967,0.868551459534321,2.268472743332715
1946-06-10,17.624931983817387,0.816646165061305,2.056001326742753
1946-06-11,18.6873888299635,0.8537180963999567,2.216606411524435
1946-06-12,18.822529171443637,0.857930433818203,2.237911436736457
1946-06-13,18.06592665894769,0.8307700150410114,2.124252812105236
1946-06-14,19.0660420303703,0.8653808365080061,2.2766000250692078
1946-06-17,17.857366705077546,0.8213473845612159,2.0958691019199147
1946-06-18,18.20701370789109,0.8331709247779605,2.1492492369304728
1946-06-19,18.65488601836062,0.8483622602307453,2.217874368335007
1946-06-20,18.066597580843997,0.8271998329575508,2.1295616384658143
1946-06-21,18.366607511768493,0.8372246014932494,2.175655644644222
1946-06-24,19.157100109023112,0.8631949193704658,2.298541564591217
1946-06-25,17.87762906662498,0.818001087355142,2.104792845466377
1946-06-26,18.944611115123493,0.8547630157623408,2.2675699387983426
1946-06-27,19.555805657957762,0.875349784511985,2.362380344685515
1946-06-28,17.044998824042185,0.7870787603768782,1.9823190768099546
1946-07-01,18.43098524982098,0.8359434953816663,2.1950835456303417
